path_to_zip,workunitid,sizeZipfile,n_inputs,enzymes,fastaFiles,nThreads,FixedModification,VariableModifications,Rmd
/srv/www/htdocs/p3545/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-09/workunit_249366/1722283.zip,,6,,,,,,,
/srv/www/htdocs/p3545/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-16/workunit_249611/1728553.zip,249611,2.1G,4,Trypsin/P,p3545_db2_Chlorella_SixChlorophyte_20200909.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3552/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-01/workunit_243169/1678751.zip,243169,3.2G,12,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p3552/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-17/workunit_245198/1702168.zip,245198,5.8G,12,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3553/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-03/workunit_242332/1672178.zip,242332,1.7G,4,Trypsin/P,p3553_935293_Yersinia_entomophaga_20200602.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3553/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-23/workunit_243974/1692481.zip,243974,2.7G,6,Trypsin/P,p3553_935293_Yersinia_entomophaga_20200602.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3562/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-03/workunit_242335/1672186.zip,242335,1.2G,4,Trypsin/P,p3562_Anabaena_PCC_7120_20200525.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3562/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-04/workunit_242389/1672590.zip,242389,1023M,4,Trypsin/P,p3562_Anabaena_PCC_7120_20200525.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3562/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-09/workunit_242502/1673712.zip,242502,772M,3,Trypsin/P,p3562_Anabaena_PCC_7120_20200525.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3562/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-13/workunit_243707/1690878.zip,243707,3.9G,12,Trypsin/P,p3562_Anabaena_PCC_7120_20200525.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3563/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-18/workunit_243906/1691913.zip,243906,1.2G,4,Trypsin/P,fgcz_3702_araport11_20170201.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p3595/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-03/workunit_244561/1695621.zip,244561,12G,24,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3595/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-03/workunit_244579/1695856.zip,244579,3.9G,8,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3595/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-19/workunit_245340/1703515.zip,245340,3.9G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3335/bfabric/Proteomics/MaxQuant/2020/2020-11/2020-11-10/workunit_254090/1751123.zip,254090,1.1G,8,Trypsin/P,fgcz_4932_ensembl_R64_1_1_20171115.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3379/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-26/workunit_238963/1557815.zip,238963,420M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3144/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-24/workunit_249910/1735597.zip,,7,,,,,,,
/srv/www/htdocs/p3144/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-25/workunit_249910/1737592.zip,,7,,,,,,,
/srv/www/htdocs/p3181/bfabric/Proteomics/MaxQuant/2019/2019-11/2019-11-12/workunit_231180/1381746.zip,231180,53M,,Trypsin/P,fgcz_swissprot_reviewed_20170505.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3181/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-22/workunit_249816/1734546.zip,,7,,,,,,,
/srv/www/htdocs/p3189/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-10/workunit_221955/1357848.zip,,6,,,,,,,
/srv/www/htdocs/p3189/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-14/workunit_222035/1359301.zip,222035,632M,8,Trypsin/P,fgcz_3702_araport11_20170201.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2019/2019-11/2019-11-27/workunit_232001/1390872.zip,232001,656M,6,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-02/workunit_232250/1393859.zip,232250,1.1G,6,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-03/workunit_232289/1394393.zip,232289,1.1G,6,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-12/workunit_232707/1401254.zip,232707,290M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2019/2019-12/2019-12-12/workunit_232708/1401257.zip,232708,212M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-04/workunit_242379/1672468.zip,242379,1.5G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-07/workunit_243500/1688798.zip,243500,1.7G,48,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-10/workunit_244885/1699022.zip,244885,1.1G,8,Trypsin/P,fgcz_4932_yeast_20191217.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-10/workunit_244887/1699074.zip,244887,6.6G,48,Trypsin/P,fgcz_4932_yeast_20191217.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-11/workunit_245019/1700552.zip,245019,7.6G,56,Trypsin/P,fgcz_4932_yeast_20191217.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-12/workunit_245087/1700664.zip,245087,6.6G,48,Trypsin/P,fgcz_4932_yeast_20191217.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-17/workunit_245200/1702222.zip,245200,15G,48,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-25/workunit_248706/1713391.zip,248706,4.4G,32,Trypsin/P,fgcz_4932_yeast_20191217.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3227/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-25/workunit_248707/1713394.zip,248707,2.3G,16,Trypsin/P,fgcz_4932_yeast_20191217.fasta,48,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3235/bfabric/Proteomics/MaxQuant/2019/2019-09/2019-09-16/workunit_203357/1329025.zip,203357,1.6G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p3235/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-31/workunit_223088/1368250.zip,223088,1.1G,16,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3235/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-29/workunit_242293/1671869.zip,242293,593M,9,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3254/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-17/workunit_222280/1360795.zip,222280,1.4G,6,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3254/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-03/workunit_237431/1504147.zip,237431,381M,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3254/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-18/workunit_245327/1703140.zip,245327,673M,3,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3299/bfabric/Proteomics/MaxQuant/2020/2020-02/2020-02-24/workunit_238815/1556487.zip,238815,1.9G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3299/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-02/workunit_239209/1560102.zip,239209,1.9G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3299/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-02/workunit_239211/1560108.zip,239211,3.8G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3601/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-08/workunit_249310/1721545.zip,249310,1.8G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3601/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-09/workunit_249364/1722277.zip,249364,1.9G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3604/bfabric/Proteomics/MaxQuant/2021/2021-02/2021-02-19/workunit_259916/1818080.zip,259916,3.3G,26,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3604/bfabric/Proteomics/MaxQuant/2021/2021-03/2021-03-09/workunit_260708/1826095.zip,260708,6.6G,44,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3617/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-08/workunit_243562/1689451.zip,243562,1.6G,4,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3617/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-29/workunit_244410/1694696.zip,244410,2.9G,8,Trypsin/P,p2558_db1_mouse_20190111.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3617/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-30/workunit_244448/1694842.zip,244448,2.9G,8,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3617/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-04/workunit_244724/1696215.zip,244724,2.2G,6,Trypsin/P,fgcz_10090_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3646/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-31/workunit_248934/1716254.zip,248934,1.2G,4,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3646/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-31/workunit_248964/1716724.zip,248964,1.2G,4,Trypsin/P,p3646_db1_BacSub168_20200831.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3676/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-04/workunit_249191/1720157.zip,,7,,,,,,,
/srv/www/htdocs/p3676/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-07/workunit_249287/1721473.zip,249287,498M,13,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3676/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-08/workunit_249329/1721753.zip,249329,4.4G,10,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3683/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-07/workunit_249262/1720962.zip,249262,1015M,4,Trypsin/P,fgcz_swissprot_reviewed_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3683/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-09/workunit_249365/1722280.zip,249365,1018M,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3698/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-15/workunit_249547/1727793.zip,249547,2.8G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3698/bfabric/Proteomics/MaxQuant/2020/2020-09/2020-09-15/workunit_249607/1728537.zip,249607,2.8G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p1531/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-24/workunit_170966/645707.zip,170966,1.1G,25,Trypsin/P,p1531_db2_spOnly_20150914.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Phospho (STY),QCReport.Rmd
/srv/www/htdocs/p1531/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-26/workunit_171047/646592.zip,171047,1.6G,25,Trypsin/P,p1531_db2_spOnly_20150914.fasta,,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M),QCReport.Rmd
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2018/2018-09/2018-09-22/workunit_175163/715359.zip,,5,,,,,,,
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2018/2018-09/2018-09-22/workunit_175164/715362.zip,,5,,,,,,,
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2018/2018-09/2018-09-27/workunit_175369/717925.zip,,6,,,,,,,
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-05/workunit_175827/721810.zip,,7,,,,,,,
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2019/2019-09/2019-09-25/workunit_203735/1334843.zip,,6,,,,,,,
/srv/www/htdocs/p2109/bfabric/Proteomics/MaxQuant/2019/2019-10/2019-10-28/workunit_222969/1366704.zip,222969,25G,102,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2126/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-05/workunit_169416/607638.zip,,7,,,,,,,
/srv/www/htdocs/p2126/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-09/workunit_169570/608844.zip,,6,,,,,,,
/srv/www/htdocs/p2126/bfabric/Proteomics/MaxQuant/2018/2018-07/2018-07-18/workunit_170619/642667.zip,,6,,,,,,,
/srv/www/htdocs/p2126/bfabric/Proteomics/MaxQuant/2018/2018-10/2018-10-25/workunit_181469/927587.zip,,6,,,,,,,
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-18/workunit_239952/1577579.zip,239952,2.1G,4,Trypsin/P,fgcz_10116_rat_20170106.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-11/workunit_241664/1644302.zip,241664,2.1G,4,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-05/2020-05-27/workunit_242139/1667999.zip,242139,3.0G,8,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-03/workunit_242351/1672237.zip,242351,2.6G,8,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-06/2020-06-15/workunit_242619/1674508.zip,242619,3.8G,8,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3328/bfabric/Proteomics/MaxQuant/2020/2020-07/2020-07-24/workunit_243992/1692592.zip,243992,2.8G,8,Trypsin/P,fgcz_10116_rat_uniprot_cnl_20200422.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3530/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-07/workunit_244854/1698383.zip,244854,4.1G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3530/bfabric/Proteomics/MaxQuant/2020/2020-08/2020-08-10/workunit_244883/1699011.zip,244883,3.2G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,12,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-10/workunit_239559/1569611.zip,,6,,,,,,,
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-11/workunit_239605/1570420.zip,,6,,,,,,,
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-13/workunit_239712/1572565.zip,239712,2.6G,6,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-31/workunit_240545/1587539.zip,240545,13G,31,Trypsin/P,fgcz_4932_yeast_20191217.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-31/workunit_240546/1587542.zip,240546,3.5G,10,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-31/workunit_240547/1587545.zip,240547,3.9G,9,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-31/workunit_240548/1587548.zip,240548,3.3G,8,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-03/2020-03-31/workunit_240549/1587551.zip,240549,1.8G,4,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p3323/bfabric/Proteomics/MaxQuant/2020/2020-04/2020-04-02/workunit_240583/1590880.zip,240583,13G,31,Trypsin/P,fgcz_9606_reviewed_cnl_20190709.fasta,24,,Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2901/bfabric/Proteomics/MaxQuant/2019/2019-01/2019-01-30/workunit_191186/1105078.zip,191186,113M,4,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2901/bfabric/Proteomics/MaxQuant/2019/2019-02/2019-02-23/workunit_193188/1150004.zip,193188,971M,10,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2310/bfabric/Proteomics/MaxQuant/2018/2018-12/2018-12-07/workunit_185175/1027072.zip,185175,168M,4,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2310/bfabric/Proteomics/MaxQuant/2018/2018-12/2018-12-12/workunit_186092/1041320.zip,186092,128M,4,Trypsin/P,fgcz_10090_reviewed_sp_only_20160902.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2342/bfabric/Proteomics/MaxQuant/2018/2018-12/2018-12-03/workunit_184802/1018034.zip,184802,212M,4,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2342/bfabric/Proteomics/MaxQuant/2019/2019-04/2019-04-29/workunit_198019/1242889.zip,198019,11G,37,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,48,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2342/bfabric/Proteomics/MaxQuant/2019/2019-05/2019-05-22/workunit_199414/1278822.zip,199414,835M,4,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2342/bfabric/Proteomics/MaxQuant/2019/2019-05/2019-05-22/workunit_199415/1278825.zip,199415,2.1G,8,Trypsin/P,fgcz_9606_reviewed_cnl_contaminantNoHumanCont_20161209.fasta,24,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
/srv/www/htdocs/p2370/bfabric/Proteomics/MaxQuant/2018/2018-11/2018-11-13/workunit_183008/973444.zip,183008,310M,9,Trypsin/P,fgcz_4932_yeast_contaminants_20100113.fasta,12,Carbamidomethyl (C),Acetyl (Protein N-term) Oxidation (M) Deamidation (NQ),QCReport.Rmd
